Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3
PRDA.S3LZPZP,2002.03,0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Primary industries,Percentage Change
PRDA.S3LZPZP,2007.03,1.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Primary industries,Percentage Change
PRDA.S3LZPZP,2011.03,0.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Primary industries,Percentage Change
PRDA.S3LZPZP,2014.03,2.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Primary industries,Percentage Change
PRDA.S3LZPZP,2015.03,0.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Primary industries,Percentage Change
PRDA.S3LZPZP,2019.03,1.1,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Primary industries,Percentage Change
PRDA.S3LZPZP,2021.03,1.7,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Primary industries,Percentage Change
PRDA.S3LZPZP,2022.03,4.0,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Primary industries,Percentage Change
PRDA.S3LZSZI,1978.03,1000.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1979.03,1000.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1980.03,1024.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1981.03,1021.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1982.03,1045.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1983.03,1064.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1984.03,1088.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1985.03,1137.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1986.03,1191.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1987.03,1214.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1988.03,1214.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1989.03,1188.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1990.03,1178.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1991.03,1153.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1992.03,1133.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1993.03,1147.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1994.03,1165.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1995.03,1227.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1996.03,1289.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1997.03,1343.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1998.03,1371.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,1999.03,1372.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2000.03,1383.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2001.03,1408.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2002.03,1446.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2003.03,1491.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2004.03,1540.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2005.03,1579.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2006.03,1613.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2007.03,1650.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2008.03,1680.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2009.03,1675.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2010.03,1621.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2011.03,1651.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2012.03,1678.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2013.03,1697.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2014.03,1726.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2015.03,1766.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2016.03,1818.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2017.03,1882.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2018.03,1929.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2019.03,1985.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2020.03,1998.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2021.03,1959.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZI,2022.03,2025.0,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Index
PRDA.S3LZSZP,1980.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1982.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1983.03,1.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1984.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1985.03,4.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1986.03,4.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1987.03,1.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1988.03,0.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1993.03,1.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1994.03,1.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1995.03,5.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1996.03,5.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1997.03,4.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1998.03,2.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,1999.03,0.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2000.03,0.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2001.03,1.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2002.03,2.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2003.03,3.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2004.03,3.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2005.03,2.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2006.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2007.03,2.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2008.03,1.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2011.03,1.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2012.03,1.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2013.03,1.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2014.03,1.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2015.03,2.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2016.03,3.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2017.03,3.5,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2018.03,2.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2019.03,2.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2020.03,0.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3LZSZP,2022.03,3.3,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Labour,Service industries,Percentage Change
PRDA.S3RAAZI,1978.03,1000.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1979.03,1002.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1980.03,1015.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1981.03,1038.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1982.03,1023.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1983.03,1014.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1984.03,1023.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1985.03,1042.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1986.03,1051.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1987.03,1051.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1988.03,1098.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1989.03,1122.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1990.03,1170.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1991.03,1262.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1992.03,1288.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1993.03,1356.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1994.03,1338.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1995.03,1316.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1996.03,1361.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1997.03,1422.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1998.03,1471.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,1999.03,1493.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2000.03,1425.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2001.03,1392.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2002.03,1413.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2003.03,1479.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2004.03,1535.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2005.03,1643.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2006.03,1732.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2007.03,1675.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2008.03,1752.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2009.03,1790.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2010.03,1823.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2011.03,1835.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2012.03,1877.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2013.03,1910.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2014.03,1872.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2015.03,1883.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2016.03,1934.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2017.03,1979.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2018.03,2020.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2019.03,2005.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2020.03,2017.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2021.03,1939.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZI,2022.03,1866.0,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Index
PRDA.S3RAAZP,1979.03,0.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1980.03,1.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1981.03,2.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1984.03,0.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1985.03,1.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1986.03,0.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1988.03,4.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1989.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1990.03,4.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1991.03,7.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1992.03,2.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1993.03,5.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1996.03,3.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1997.03,4.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1998.03,3.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
PRDA.S3RAAZP,1999.03,1.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Ratio (used in the capital-labour ratio),"Agriculture, Forestry and Fishing",Percentage Change
